title	name	floor	money	size	location	url
"金科.王府,电梯洋房,顶层送阁楼,温泉入户,140平545万!"	金科王府洋房	高层(共9层)	545	140㎡	"小汤山-昌平顺沙路南侧,沙沟桥南侧"	http://esf.fang.com/chushou/3_385362916.htm
"回龙观城北,领秀慧谷区三居室,顶层视野好,边户型全明格局。"	领秀慧谷	高层(共12层)	382	90㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_389347962.htm
主推房源 回龙观 领秀慧谷2居 紧急出售 满五年	领秀慧谷	中层(共5层)	350	54㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_391639408.htm
(幸福我家)法式园三居、临天通苑东站、临大公园、一层舒适三居	天通苑东三区	低层(共19层)	445	150㎡	天通苑-朝阳区汤立路立水桥北	http://esf.fang.com/chushou/3_392277589.htm
新上回龙观精品两居室 南北通透 全明厨房 全明洗手间	回龙观新村	中层(共28层)	250	70㎡	回龙观-西二旗京藏高速回龙观A出口西侧约150米	http://esf.fang.com/chushou/3_371004926.htm
"(幸福我家)中苑电梯复式,南北通透,可,随时看房"	天通中苑	高层(共11层)	800	196㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_391359943.htm
回龙观 必卖龙腾两居室 全新豪装改全景飘窗 刚需婚房 价位可谈	龙腾苑六区	中层(共6层)	465	101㎡	回龙观-北京市昌平区回龙观13号城铁回龙观站西北角500米处;回龙观育知东路37号	http://esf.fang.com/chushou/3_391535219.htm
龙腾苑六区 满五年一套 看房随时 楼层 业主换房急售	龙腾苑六区	高层(共6层)	449	108㎡	回龙观-北京市昌平区回龙观13号城铁回龙观站西北角500米处;回龙观育知东路37号	http://esf.fang.com/chushou/3_390557246.htm
纳帕澜郡 三居 南北通透 无遮挡 适合三代人 其乐融融	纳帕澜郡	高层(共14层)	395	116㎡	小汤山-沙顺路88号	http://esf.fang.com/chushou/3_387122383.htm
"中介费一个点!碧水一期房源,精装修,保养好,客厅挑空"	碧水庄园	低层(共2层)	2099	300㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_392378581.htm
(幸福我家)天通苑北二区 电梯板楼 客厅朝南 满五年 无遮挡!	天通苑北二区	低层(共13层)	475	126㎡	天通苑-城铁5号线天通苑站东600米	http://esf.fang.com/chushou/3_389935793.htm
北京小汤山金科帕提欧上下楼层温泉入户精装修拎包入住低价出售	金科帕提欧Ⅱ美遇	中层(共9层)	260	66㎡	小汤山-小汤山疗养院东门对面	http://esf.fang.com/chushou/3_389079065.htm
"中介费一个点!碧水一期房源,精装修,保养好,客厅挑空"	碧水庄园	低层(共2层)	2099	300㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_392378581.htm
(幸福我家)天通苑北二区 电梯板楼 客厅朝南 满五年 无遮挡!	天通苑北二区	低层(共13层)	475	126㎡	天通苑-城铁5号线天通苑站东600米	http://esf.fang.com/chushou/3_389935793.htm
北京小汤山金科帕提欧上下楼层温泉入户精装修拎包入住低价出售	金科帕提欧Ⅱ美遇	中层(共9层)	260	66㎡	小汤山-小汤山疗养院东门对面	http://esf.fang.com/chushou/3_389079065.htm
(幸福我家)两居室 板楼南北向 商品房 五年一套 随时看	天通苑东三区	低层(共7层)	480	102㎡	天通苑-朝阳区汤立路立水桥北	http://esf.fang.com/chushou/3_391237961.htm
"远洋傲北联排别墅 中间户,总价低,看房岁随时"	远洋傲北	低层(共4层)	1350	412㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_391858518.htm
"(幸福我家)户型+++++满五年,可贷款,产权清晰,随时看房"	天通苑北一区	中层(共13层)	420	106㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_389424705.htm
龙博苑一区二室一厅一卫	龙博苑一区	中层(共6层)	380	80㎡	回龙观-育知东路与黄土村路交点东北角	http://esf.fang.com/chushou/3_391245660.htm
佳运园 2室1厅1卫	佳运园	高层(共6层)	448	86㎡	立水桥-立军路与立汤路交汇处西900米	http://esf.fang.com/chushou/3_389465163.htm
溪城家园2号院 1室1厅1卫	溪城家园	高层(共15层)	325	65㎡	立水桥-陈家营西路1号院	http://esf.fang.com/chushou/3_391392561.htm
溪城家园1号院 2室1厅1卫	溪城家园	高层(共17层)	399	81㎡	立水桥-陈家营西路1号院	http://esf.fang.com/chushou/3_391662479.htm
回龙观领秀慧谷 二层带电梯一居室 全南朝向 极其干净整洁 保持好	领秀慧谷	低层(共9层)	305	63㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_389643761.htm
融泽嘉园 西城 棉花胡同 育翔 161 商品房满二	融泽嘉园	低层(共32层)	520	114㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_391795585.htm
"纳帕溪谷物业租售部)二期户型,使用面积500平,1180万我有钥匙"	纳帕溪谷	低层(共2层)	1180	264㎡	小汤山-温榆河小汤山镇常兴庄村	http://esf.fang.com/chushou/10_384918193.htm
"威尼斯花园:北入户南花园把边联排,南花园300平,随时看房!"	威尼斯花园	低层(共1层)	1000	310㎡	北七家-北七家立汤路平西府路口北300米	http://esf.fang.com/chushou/10_392110077.htm
泰华龙旗广场 1室1厅1卫	泰华龙旗广场	高层(共28层)	290	61㎡	回龙观-回龙观镇黄平路19号院	http://esf.fang.com/chushou/3_390462891.htm
"领秀慧谷,全朝阳2居358万,房东急售,看房随时"	领秀慧谷	高层(共9层)	358	82㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_389774271.htm
"纳帕澜郡南北通透三居室精装修,户型方正,三房朝南,满二"	纳帕澜郡	低层(共14层)	499	139㎡	小汤山-沙顺路88号	http://esf.fang.com/chushou/3_390483070.htm
中关村北扩区 开发商直售低密度精装花园洋房 临地下交通20米	泰禾昌平拾景园别墅	低层(共18层)	380	80㎡	昌平县城-新城地铁南邵站南20米	http://esf.fang.com/chushou/10_376427492.htm
"保利三期,全明地下,客厅挑空,下沉庭院,落地窗,采光好"	保利垄上	低层(共1层)	1300	447㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_389895004.htm
"温泉花园通透三居室,好楼层,满5年,三卧朝南"	温泉花园	中层(共6层)	356	131㎡	北七家-北七家镇东沙各庄村	http://esf.fang.com/chushou/3_392252937.htm
(幸福我家)新上房源刚需优选满五年只有契税看房方便送家电	名流花园	高层(共6层)	290	108㎡	北七家-昌平区北清路与七星路交汇处西南角(北七家镇亚运村正北12公里)	http://esf.fang.com/chushou/3_389668150.htm
吉晟别墅看房买房找徐光森	吉晟别墅	低层(共3层)	1660	253㎡	回龙观-吉晟别墅八达岭高速东侧西三旗环岛向东1公里	http://esf.fang.com/chushou/10_386683020.htm
盛品园正规 三居室 78+14平米 赠送面积非常多 首付110万 315万	北街家园六区	中层(共17层)	315	92㎡	沙河-沙河镇高教园区三期A区	http://esf.fang.com/chushou/3_387132941.htm
(幸福我家)天通苑本四区 1室1厅1卫	天通苑本四区	中层(共6层)	330	62㎡	天通苑-立水桥东一路与立水桥东二路交汇处东行200米路南	http://esf.fang.com/chushou/3_388012006.htm
回龙观流星三 精装 经典户型 电梯洋房 随时签	流星花园三区	中层(共12层)	310	45㎡	回龙观-回龙观东小口镇马连店村	http://esf.fang.com/chushou/3_391639823.htm
西二旗 融泽嘉园 市集中供暖 落地飘窗	融泽嘉园	低层(共16层)	380	88㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_377780952.htm
御汤山500万全新豪装+400平花园+客厅挑空+1950万急	御汤山	低层(共2层)	2075	590㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_391680272.htm
南向大客厅+大花园400平米+精装庭院400平+满五	保利垄上	低层(共1层)	1400	404㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391686274.htm
好房出售南北朝向 大厅 下沉式地下室 545平2500万	东方普罗旺斯	低层(共2层)	2500	545㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_391739521.htm
"新出豪装独栋,经典小户型大花园,四卧三卧朝南,南向客厅挑空"	保利垄上	低层(共3层)	1650	368㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391807199.htm
融泽嘉园精装三居 南北通透 价格能谈	融泽嘉园	低层(共35层)	550	115㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_386194323.htm
西二旗 融泽嘉园 急售两居室 低于市场价 送豪华装修	融泽嘉园	中层(共28层)	460	97㎡	龙泽-西二旗北侧龙域中路金域华府北面	http://esf.fang.com/chushou/3_389002290.htm
急急急 有钥匙 老客户的房 龙城花园带花园400平独栋别墅	龙城花园二期	低层(共3层)	1900	435㎡	回龙观-回龙观饭店往北1公里	http://esf.fang.com/chushou/10_383431906.htm
"幸福我家温泉花园南北通透的精装,看房方便"	温泉花园	中层(共4层)	550	252㎡	北七家-北七家镇东沙各庄村	http://esf.fang.com/chushou/3_391539300.htm
"中,介,费0.8,中间楼层,随时能看,靠谱签约,价格可谈"	首开国风美唐二期	中层(共11层)	565	91㎡	回龙观-城铁13号线与8号线交汇处霍营站的北侧	http://esf.fang.com/chushou/3_384098064.htm
远洋傲北 一层下跃 243平 业主换房仅售900万 还有惊喜	远洋傲北	低层(共1层)	800	243㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_390463235.htm
昌盛园:低楼层+环保装修材质+无遮挡采光好+可改动功能间	昌盛园二区	中层(共5层)	247	60㎡	"昌平县城-北京市昌平区昌盛路东侧,龙水路西"	http://esf.fang.com/chushou/3_381873349.htm
"高教新城,2居,看房方便"	高教新城盛品园	中层(共18层)	255	63㎡	沙河-沙河镇高教园区三期A区	http://esf.fang.com/chushou/3_391668271.htm
幸福我家 冠雅苑 南北通透小两居 低总价 诚心卖 价格还能谈	冠雅苑	高层(共6层)	270	74㎡	北七家-北七家镇定泗路与立汤路交汇处西行300米路南	http://esf.fang.com/chushou/3_388518029.htm
商品房满五年 业主靠谱出售 可谈可签约	云趣园三区	高层(共6层)	428	95㎡	回龙观-回龙观公交总站南100米(龙禧三街与育知东路交叉口附近)	http://esf.fang.com/chushou/3_389427347.htm
北街家园八区开间东向采光好随时看房173万首付60万	北街家园八区	中层(共18层)	173	35㎡	沙河-沙河镇北街家园八区	http://esf.fang.com/chushou/3_388768517.htm
朱辛庄地、铁旁+层、高4.2米+送精装+两层只、收一、层前	朱辛庄新村	高层(共18层)	130	58㎡	回龙观-回龙观镇北清路北侧	http://esf.fang.com/chushou/3_381724225.htm
(幸福我家)电梯三居室 满五年一套 采光好 可谈	天通苑东一区	高层(共33层)	430	156㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_388574344.htm
天通苑东一区 2室1厅1卫	天通苑东一区	低层(共34层)	360	97㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_390166475.htm
天通苑 经典一居改两居 低价 急 售 看房方便 房主换房 诚心出售	天通苑东一区	低层(共18层)	303	76㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_390501818.htm
麦卡伦地 独栋别墅 4室 458平 1550万 南北通透朝向	麦卡伦地	低层(共2层)	1550	458㎡	小汤山-小汤山镇立汤路38号	http://esf.fang.com/chushou/10_390691586.htm
北街家园七区 21平送21平 易租易卖 快	北街家园七区	低层(共18层)	149	21㎡	沙河-沙河镇北街家园七区	http://esf.fang.com/chushou/3_392302136.htm
"(幸福我家)立水桥合立方一居室,近城铁,随时看房,急售"	合立方	中层(共23层)	297	70㎡	立水桥-中滩村大街6号院	http://esf.fang.com/chushou/3_389646125.htm
龙腾苑六区 两居室两年前新装修的房子 没住几天因出国了变卖此房	龙腾苑三区	高层(共6层)	430	96㎡	回龙观-育知路与回龙观西大街交汇处南行100米路东	http://esf.fang.com/chushou/3_391490341.htm
领秀慧谷区 婚房两居室 南北通透 有钥匙临地铁	领秀慧谷	高层(共8层)	450	90㎡	"回龙观-京藏高速(原八达岭高速)和北清路交汇处,辛庄桥的东北角"	http://esf.fang.com/chushou/3_389458710.htm
(幸福我家)北京北 西南向两居室 精装 满五+1 可议价	北京北	中层(共22层)	480	90㎡	立水桥-中滩村8号院	http://esf.fang.com/chushou/3_389725054.htm
"此房费低,保利垄上精装4居室 业主 比同户型单价低"	保利垄上	低层(共1层)	880	197㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_389894949.htm
"一期,经典南北通透两居室,全明格局,满五,高层观景"	北京太阳城一期	高层(共9层)	420	119㎡	北七家-小汤山东三旗马坊桥东	http://esf.fang.com/chushou/3_391857837.htm
通达园 四居两卫 精装 3层 商五一 价格可以谈 随时看房	通达园	中层(共6层)	680	170㎡	回龙观-回龙观大中电器旁	http://esf.fang.com/chushou/3_392104079.htm
天通苑北苑南北通透6+7复试超低价急售 送南北露台 房主诚信出售	天通苑北三区	高层(共7层)	530	179㎡	天通苑-北京市昌平区太平庄东路与太平庄中二街交汇处	http://esf.fang.com/chushou/3_390905719.htm
"(幸福我家)天通苑北七家北亚花园,低总价,舒适两居室"	北亚花园	高层(共6层)	245	81㎡	北七家-昌平区东北路与天权路交汇处西南角(亚运村以北12公里处)	http://esf.fang.com/chushou/3_386542991.htm
东方普罗旺斯 三期新房 超低价 548平2550万中 花园600平	东方普罗旺斯	低层(共3层)	2550	548㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392402628.htm
玫瑰园新出房源 精装修 临湖大宅 花园2亩地	北京玫瑰园	低层(共3层)	5500	769㎡	沙河-沙河镇北八达岭高速路22出口沙河镇小寨村	http://esf.fang.com/chushou/10_390903424.htm
"国瑞熙墅,法式品质+未来科学城首站+17号线京承高速"	国瑞熙墅	低层(共4层)	1360	227㎡	北七家-北七家镇定泗路与七北路交叉口东行200米	http://esf.fang.com/chushou/10_391157209.htm
"房源,珠江.壹千栋,独栋私家花园,超品味园林风景"	珠江壹仟栋	低层(共2层)	1700	626㎡	"北七家-北七家,立汤路定泗路口向西两公里"	http://esf.fang.com/chushou/10_392134177.htm
新出:渡上独栋+豪装+私家电梯+大面宽+地暖+换房出售+随时	Other vill	低层(共3层)	1700	600㎡	"小汤山-立水桥北10公里,小汤山镇温榆河东岸"	http://esf.fang.com/chushou/10_392230827.htm
汤下叠拼边户别墅 180平620万满五 业主	汤HOUSE	低层(共3层)	620	200㎡	"小汤山-小汤山镇中心区南侧,大柳树环岛向西1000米"	http://esf.fang.com/chushou/10_392231011.htm
